"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"-9.04404","-5.58791","11.8354","-1.26854","1.26439","-0.76738","-23.5825","2.76337","-31.2164","about"
"-5.73944","-7.53198","15.0195","-1.41454","1.33621","1.09271","-11.7371","14.1891","-37.7396","about"
"-3.74915","-4.73221","14.801","0.416763","1.12109","1.55754","4.75464","18.8614","-41.2598","about"
"-1.12148","-1.19511","0.452255","0.838272","-1.53856","0.679291","4.28314","10.6415","-41.6824","about"
"0.451035","-1.3765","8.31396","-0.0667114","-1.81078","-0.44136","-15.2039","7.64771","-35.9894","about"
"0.417877","-0.960938","12.7778","-0.046875","-0.0261993","0.000213623","-18.9957","6.81152","-33.96","about"
"3.01692","-0.595459","11.3648","0.0971375","-0.00747681","0.109589","-19.3329","7.02057","-33.9905","about"
"2.86722","-0.880997","2.49654","0.209946","-1.25282","-0.121445","-24.1455","5.45044","-29.509","about"
"-2.27145","-2.6586","3.91917","-0.0581665","-0.586441","-0.395447","-31.5262","3.00903","-22.0551","about"
"-8.31491","-5.3486","8.3905","-1.08452","1.14","-1.26221","-28.7842","0.427246","-25.882","about"
"-6.99988","-7.19688","16.0284","-1.52959","1.64578","0.214722","-16.8457","7.71179","-35.7605","about"
"-4.12932","-4.11755","16.8644","-0.481384","1.10194","1.49478","-2.55127","18.9011","-39.7812","about"
"-1.39346","-1.70807","7.74019","1.00162","-0.191238","1.05299","5.83496","12.8983","-42.0395","about"
